source_path	destination_path	source_sha256	destination_sha256	exact_match
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/probe_curve_shape_discovery.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/probe_curve_shape_discovery.py	3f8c01f3aedc329eeec8f5beaefc9cfdf12c56d80a20769896ca82e184e3fd8d	3f8c01f3aedc329eeec8f5beaefc9cfdf12c56d80a20769896ca82e184e3fd8d	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/probe_descriptor_distinctiveness.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/probe_descriptor_distinctiveness.py	5b7abf229a154cd7522072e950a66ee3b1824d66554ea8ade031b4527ad02d33	5b7abf229a154cd7522072e950a66ee3b1824d66554ea8ade031b4527ad02d33	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/probe_descriptor_intervention.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/probe_descriptor_intervention.py	dd5666fa792c514edf7dafaf7990459bc2efd1c1be509f00f431bc5e56e9d9e4	dd5666fa792c514edf7dafaf7990459bc2efd1c1be509f00f431bc5e56e9d9e4	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/probe_descriptor_stability.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/probe_descriptor_stability.py	164324240961b18c5a60a3dcb9e2483be102d9d4332b5fe16a3ac36b71f03099	164324240961b18c5a60a3dcb9e2483be102d9d4332b5fe16a3ac36b71f03099	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/probe_feature_intervention.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/probe_feature_intervention.py	a97516eddab992cea7d7fafd4031b57149dc993076e6465ee666f5ed4333404b	a97516eddab992cea7d7fafd4031b57149dc993076e6465ee666f5ed4333404b	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/probe_functional_redundancy_validation.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/probe_functional_redundancy_validation.py	59828924e924db2fdc69ff72c77ddc5ae977603fb022479129371a62bd88cacd	59828924e924db2fdc69ff72c77ddc5ae977603fb022479129371a62bd88cacd	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/probe_pair_joint_masking_redundancy.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/probe_pair_joint_masking_redundancy.py	8b07f42ef5a3b9488978d05b45bebc723b43cec9eb003860ad38fc49193b6dcd	8b07f42ef5a3b9488978d05b45bebc723b43cec9eb003860ad38fc49193b6dcd	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/probe_tdcc_dynamic_function.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/probe_tdcc_dynamic_function.py	c2322082903e3c453c3dfc04bb3ee928855160707d9fe94651ca3d960c098509	c2322082903e3c453c3dfc04bb3ee928855160707d9fe94651ca3d960c098509	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/representative_redundancy_cam_smoke.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/representative_redundancy_cam_smoke.py	68e49c4e45250fe81fc4f172a76b0c45d246ed0c08e86e703e4f5e5323ceccda	68e49c4e45250fe81fc4f172a76b0c45d246ed0c08e86e703e4f5e5323ceccda	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/representative_redundancy_cam_utils.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/representative_redundancy_cam_utils.py	746d8375a043a31605169bb501d7505444fbdf77fe3dd0621b157f1039cb7258	746d8375a043a31605169bb501d7505444fbdf77fe3dd0621b157f1039cb7258	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/ucf101_videoswin_my.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/ucf101_videoswin_my.py	9b7ce66eb9123052164c8080e4b0781d8dde933e674632591b7e179a3bedde70	9b7ce66eb9123052164c8080e4b0781d8dde933e674632591b7e179a3bedde70	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/ucf101_videoswin_probe_adapter_v2.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/ucf101_videoswin_probe_adapter_v2.py	56904238007b8c04ecc08b437e307ab37b8625e43115a4b587c84447c7118b11	56904238007b8c04ecc08b437e307ab37b8625e43115a4b587c84447c7118b11	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/utils.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/utils.py	4d91fab44535b42b20a3482be239e6b37cd438cd71788f57974a8bf90cf84b68	4d91fab44535b42b20a3482be239e6b37cd438cd71788f57974a8bf90cf84b68	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/validate_paired_cluster_prototype_cam.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/validate_paired_cluster_prototype_cam.py	67d0c79164dd49037a0683fb4d35c5cc87df3a8eec9eee5714521fee51daee68	67d0c79164dd49037a0683fb4d35c5cc87df3a8eec9eee5714521fee51daee68	True
/home/jixinye25/jxy_work1/swintrans_LGFR_protection_v3_20260731/validate_representative_redundancy_cam.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/lgfr_runtime/validate_representative_redundancy_cam.py	9c010c776d669dd94d361ec3dd1fc8b49c5b11ead0951a8003a099bb3eddd404	9c010c776d669dd94d361ec3dd1fc8b49c5b11ead0951a8003a099bb3eddd404	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_bms_competition_domains.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_bms_competition_domains.py	0d926facf357d3e99edef41248a16f1f45b1638b6ac9ee225d88112c5eb094a2	0d926facf357d3e99edef41248a16f1f45b1638b6ac9ee225d88112c5eb094a2	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_descriptor_ablation_consistency.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_descriptor_ablation_consistency.py	508665350ab7c5e9f23983ede47f904f22b49ec51b252b8c6a11893507ad444d	508665350ab7c5e9f23983ede47f904f22b49ec51b252b8c6a11893507ad444d	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task011_pruning_regression.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task011_pruning_regression.py	55a45f9cf8ee7d798f73bf6c5f2407e0e09b0f4e852ea998e4c602313da9f034	55a45f9cf8ee7d798f73bf6c5f2407e0e09b0f4e852ea998e4c602313da9f034	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task012_pruning_severity.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task012_pruning_severity.py	6212db232717e35e9519ffbf20efd1c21f351b9d9364175bb2dc0e1329398a01	6212db232717e35e9519ffbf20efd1c21f351b9d9364175bb2dc0e1329398a01	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task013_cost_decoupling.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task013_cost_decoupling.py	06ee74b7565233caf5a968f74437f40edddd51596a729df9ad83194ca80ad310	06ee74b7565233caf5a968f74437f40edddd51596a729df9ad83194ca80ad310	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task014_functional_pruning.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task014_functional_pruning.py	817ae1e94c882f2fc313c2a3196860823addce887505dbc4c154b4c6157482c2	817ae1e94c882f2fc313c2a3196860823addce887505dbc4c154b4c6157482c2	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task016_domain_size_calibration.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task016_domain_size_calibration.py	cd9f3c714aa809ffa5e15fe881e9b4f7ee1df0c0287301176aae618c59546dc3	cd9f3c714aa809ffa5e15fe881e9b4f7ee1df0c0287301176aae618c59546dc3	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task017_high_sparsity_collapse.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task017_high_sparsity_collapse.py	7d9ce0860267857adbab4944ee10e361854c7ffe44b7698e8e36d4794f6ed26d	7d9ce0860267857adbab4944ee10e361854c7ffe44b7698e8e36d4794f6ed26d	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task018_high_sparsity_transition.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task018_high_sparsity_transition.py	9164bcde5431564be527a404ed0c57e52de1e53110e44d3adfa243ff2d3a77ce	9164bcde5431564be527a404ed0c57e52de1e53110e44d3adfa243ff2d3a77ce	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task019_causal_ablation.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task019_causal_ablation.py	4755d3e9879c0e31ee5d81afe8ad70c3bea9c58847153fb69cf45fd259ae68d1	4755d3e9879c0e31ee5d81afe8ad70c3bea9c58847153fb69cf45fd259ae68d1	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task020_functional_demand.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task020_functional_demand.py	1ecfe07d8925f7875e49fba8b65ddabf121aead4e7eac520132bf6e6695e3cd2	1ecfe07d8925f7875e49fba8b65ddabf121aead4e7eac520132bf6e6695e3cd2	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task022_dual_risk.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task022_dual_risk.py	441948af6ddb1f575b4052f68f98224e05fdd75e11b23fc665f5eba9fec6de8a	441948af6ddb1f575b4052f68f98224e05fdd75e11b23fc665f5eba9fec6de8a	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task023_average_rescue.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task023_average_rescue.py	0fd980a95bba9bd9562fb0fc03092c4f36a3571f1f1ec214c056bdf2ac035075	0fd980a95bba9bd9562fb0fc03092c4f36a3571f1f1ec214c056bdf2ac035075	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task024_threshold_free_adaptive_safety.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task024_threshold_free_adaptive_safety.py	c33ca01c0bee94a0e46f9d057c2005104ac3034d4e941d98201171e2c13f5dff	c33ca01c0bee94a0e46f9d057c2005104ac3034d4e941d98201171e2c13f5dff	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task025_total_domain_state_factorial_ablation.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task025_total_domain_state_factorial_ablation.py	b1f001079e1433123e786ce060a0daf95c47097a0688d0c450d5ae67c8cbe073	b1f001079e1433123e786ce060a0daf95c47097a0688d0c450d5ae67c8cbe073	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task027_senior_style_logical_pruning_finetune.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task027_senior_style_logical_pruning_finetune.py	c3727754156b88a8150fb85c5a110e3f46e282455620317df261cddea8a6427c	c3727754156b88a8150fb85c5a110e3f46e282455620317df261cddea8a6427c	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task028_main50_tad_logical_finetune.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task028_main50_tad_logical_finetune.py	caccff6e84bc841f7ac02639388b1d51d6b5151024e1da28da8d0d63e7a362ee	caccff6e84bc841f7ac02639388b1d51d6b5151024e1da28da8d0d63e7a362ee	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_task029_task028_type_degradation_diagnosis.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_task029_task028_type_degradation_diagnosis.py	77b85ded66f0e85f1f981b79bb64456b10156f9672829ad521ea8ef8ffb1279b	77b85ded66f0e85f1f981b79bb64456b10156f9672829ad521ea8ef8ffb1279b	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_tdd_pruning_validation.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_tdd_pruning_validation.py	3c8a2bf14e7e56576bb84819d6aa789c7d9596625efd48128c715be47b5ded55	3c8a2bf14e7e56576bb84819d6aa789c7d9596625efd48128c715be47b5ded55	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_tdd_task009_task010_consistency.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_tdd_task009_task010_consistency.py	9b6ef51790c043424ce6642fd9abf37a3e3fee2ff0bf6cc42d254b7285915c6f	9b6ef51790c043424ce6642fd9abf37a3e3fee2ff0bf6cc42d254b7285915c6f	True
/home/jixinye25/jxy_work1/swintrans_task028/analyze_video_specific_third_descriptor.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/analyze_video_specific_third_descriptor.py	6c7a97f9fe38adb5ab809f7438a954cd78161954fa7f22e2a19a81f5d03a599b	6c7a97f9fe38adb5ab809f7438a954cd78161954fa7f22e2a19a81f5d03a599b	True
/home/jixinye25/jxy_work1/swintrans_task028/compare_pruning_run_configs.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/compare_pruning_run_configs.py	2bcba21294b83885403e406b79afba13e7440dc068280bb0c76e0fc9046cf6ae	2bcba21294b83885403e406b79afba13e7440dc068280bb0c76e0fc9046cf6ae	True
/home/jixinye25/jxy_work1/swintrans_task028/config/swintrans.yaml	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/config/swintrans.yaml	dd5c6859b99a6f1f950ddbfcbf17513cc86bd8dcd550700500fe041dfb31adcc	dd5c6859b99a6f1f950ddbfcbf17513cc86bd8dcd550700500fe041dfb31adcc	True
/home/jixinye25/jxy_work1/swintrans_task028/contribution_field_loader.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/contribution_field_loader.py	685086aea6795282e58af4fef06c808f27477eb18b67261e07cd232745b5f6a6	685086aea6795282e58af4fef06c808f27477eb18b67261e07cd232745b5f6a6	True
/home/jixinye25/jxy_work1/swintrans_task028/cost_decoupled_selection.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/cost_decoupled_selection.py	377b5129a5bd1df4b7ac5969993a4edc9b24d3f8edf90d11c25bc825a5cdcf5c	377b5129a5bd1df4b7ac5969993a4edc9b24d3f8edf90d11c25bc825a5cdcf5c	True
/home/jixinye25/jxy_work1/swintrans_task028/coverage_selector.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/coverage_selector.py	26a3e566d4c45e37748ae1a44ee44250442966ecd27dd7f8f5fcd544601f4bd1	26a3e566d4c45e37748ae1a44ee44250442966ecd27dd7f8f5fcd544601f4bd1	True
/home/jixinye25/jxy_work1/swintrans_task028/dataset/ssv2.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/dataset/ssv2.py	df1d35070191ceb295dd22aabecb2f076d326b5e2f9e8b98e965444227ca62c8	df1d35070191ceb295dd22aabecb2f076d326b5e2f9e8b98e965444227ca62c8	True
/home/jixinye25/jxy_work1/swintrans_task028/dataset/transforms.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/dataset/transforms.py	aa2f7a0dc0baaeacf4cae232f8f63dcdc54305a8664205b2fb5102353d963aa7	aa2f7a0dc0baaeacf4cae232f8f63dcdc54305a8664205b2fb5102353d963aa7	True
/home/jixinye25/jxy_work1/swintrans_task028/dataset/ucf101.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/dataset/ucf101.py	fe8751efa5812a956cd9c76b3af658b15c39d5b9689899af7350f958443fd768	fe8751efa5812a956cd9c76b3af658b15c39d5b9689899af7350f958443fd768	True
/home/jixinye25/jxy_work1/swintrans_task028/probe_descriptor_ablation_consistency.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/probe_descriptor_ablation_consistency.py	02be59ba3c5e59d95ee05181740e726e969a424a0ec893d0cdaab19e9fa8d040	02be59ba3c5e59d95ee05181740e726e969a424a0ec893d0cdaab19e9fa8d040	True
/home/jixinye25/jxy_work1/swintrans_task028/probe_task011_real_activation.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/probe_task011_real_activation.py	5be25e9435ade8cddb39508694b26b0db837dc7dd59148ac7afb8ac70f7bb250	5be25e9435ade8cddb39508694b26b0db837dc7dd59148ac7afb8ac70f7bb250	True
/home/jixinye25/jxy_work1/swintrans_task028/probe_tdd_video_sanity.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/probe_tdd_video_sanity.py	38983ac97fc4898d96eef640e8a586aac86c474f898e98011e1715425ae7ee3f	38983ac97fc4898d96eef640e8a586aac86c474f898e98011e1715425ae7ee3f	True
/home/jixinye25/jxy_work1/swintrans_task028/probe_video_specific_third_descriptor.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/probe_video_specific_third_descriptor.py	e40bd6bcf57c587535ddaf0001531d0309cbb9b2cd9b45c944794058754d6d6b	e40bd6bcf57c587535ddaf0001531d0309cbb9b2cd9b45c944794058754d6d6b	True
/home/jixinye25/jxy_work1/swintrans_task028/task011_runtime_audit.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task011_runtime_audit.py	da018d650c335d5cb335af6d92a323ca2fe0fdcb77fd8e35a8d0443952f29ddf	da018d650c335d5cb335af6d92a323ca2fe0fdcb77fd8e35a8d0443952f29ddf	True
/home/jixinye25/jxy_work1/swintrans_task028/task012_diagnostics.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task012_diagnostics.py	a8686c0127d150f59e37c6a2c59ce0a7bc78601f344eecb0b0fb78b27a3f0c02	a8686c0127d150f59e37c6a2c59ce0a7bc78601f344eecb0b0fb78b27a3f0c02	True
/home/jixinye25/jxy_work1/swintrans_task028/task012_runtime_audit.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task012_runtime_audit.py	538dbcfc37f1722dbfba1a5f03516b146632668ebea4afadbbf8a0307ac68372	538dbcfc37f1722dbfba1a5f03516b146632668ebea4afadbbf8a0307ac68372	True
/home/jixinye25/jxy_work1/swintrans_task028/task013_diagnostics.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task013_diagnostics.py	fc0c5d87e4525bd759e5ca47cd932ce78c45d5e4f0158c4048dd93808bb44119	fc0c5d87e4525bd759e5ca47cd932ce78c45d5e4f0158c4048dd93808bb44119	True
/home/jixinye25/jxy_work1/swintrans_task028/task013_runtime_audit.py	/home/jixinye25/jxy_work1/swintrans_task037_complete/src/task028_runtime/task013_runtime_audit.py	f170d1aba863e6e43ec2bbcea3d46d429fb3cb471d5c80955acd9eb6b1216b7a	f170d1aba863e6e43ec2bbcea3d46d429fb3cb471d5c80955acd9eb6b1216b7a	True
